"2016.12.12 15:57:14","4A0002202","","324-0118","00","通常検査"
"2016.12.13 08:25:15","4A0002203","","324-0118","00","通常検査"
"2016.12.15 09:28:51","4A0002261","","324-0118","00","通常検査"
"2016.12.15 09:29:31","4A0002262","","324-0118","00","通常検査"
"2016.12.15 09:30:12","4A0002263","","324-0118","00","通常検査"
"2016.12.19 14:15:35","4A0002365","","324-0118","00","通常検査"
"2016.12.21 10:23:30","4A0002390","","324-0118","00","通常検査"
"2016.12.23 11:41:34","4A0002468","","324-0118","00","通常検査"
"2016.12.23 11:42:04","4A0002469","","324-0118","00","通常検査"
"2016.12.26 16:38:18","4A0002526","","324-0118","00","通常検査"
"2016.12.26 16:39:13","4A0002527","","324-0118","00","通常検査"
"2016.12.26 16:40:00","4A0002528","","324-0118","00","通常検査"
"2016.12.26 16:40:42","4A0002529","","324-0118","00","通常検査"
